temperature,humidity,ph,rainfall,label
25.76397628,76.87744725,5.037524762,132.069063,Sugarcane
25.29762002,77.00992722,6.962420615,136.351388,Sugarcane
28.70487321,80.15847022,5.11612676,144.8719274,Sugarcane
27.17730799,76.20149564,7.001192677,139.0415583,Sugarcane
28.0567533,75.94187435,7.704006555,171.3167688,Sugarcane
25.7521499,75.54797549,8.304958302,129.4874528,Sugarcane
27.09128423,79.87706056,7.626967175,147.8163713,Sugarcane
28.92269159,84.71599072,6.169982283,147.6158372,Sugarcane
28.59095969,84.26018842,6.976688207,117.9337614,Sugarcane
26.14360941,82.1718201,5.950838699,129.6403373,Sugarcane
36.51268371,57.92887167,6.03160778,122.6539694,Pigeon Peas
36.89163721,62.73178224,5.269084669,163.7266551,Pigeon Peas
29.23540524,59.38967583,5.985792703,103.3301803,Pigeon Peas
27.33534897,43.35795962,6.09186275,142.3303677,Pigeon Peas
21.0643684,55.46985938,5.624731338,184.6226709,Pigeon Peas
30.33276599,42.35249879,6.446091759,149.299952,Pigeon Peas
31.80130272,45.03186173,5.623490043,147.0361442,Pigeon Peas
33.18184225,38.23184742,5.864623352,198.8298806,Pigeon Peas
29.38538562,63.47742011,5.761702519,90.05422663,Pigeon Peas
30.27374995,67.38680755,4.696518678,127.7767134,Pigeon Peas
35.45790488,68.75810535,5.269504214,108.6333046,Pigeon Peas
33.80020039,40.03262418,7.445444883,176.6165894,Pigeon Peas
28.69180475,49.47225353,5.833031708,96.36222901,Pigeon Peas
31.24021696,56.67369054,7.339320929,122.0146733,Pigeon Peas
28.98039357,57.23265151,6.347929353,120.7435664,Pigeon Peas
27.32198928,34.13737127,4.697750704,96.51524028,Pigeon Peas
21.47607807,38.80023714,4.962661422,180.382234,Pigeon Peas
18.31910448,34.69776639,4.964887857,107.4721605,Pigeon Peas
36.97794384,37.73992903,5.642813116,161.4812963,Pigeon Peas
24.80467592,40.1242747,5.6093956,121.5639121,Pigeon Peas
19.3479443,55.96805489,4.681576043,194.5921148,Pigeon Peas
28.88302142,50.12323801,5.70951224,179.2155874,Pigeon Peas
19.54314136,47.19188279,6.413543781,192.4372194,Pigeon Peas
24.7741949,50.54621094,6.007508163,114.2821387,Pigeon Peas
18.33124824,38.40975482,4.946369874,139.6483317,Pigeon Peas
19.14729038,45.3733757,5.517208078,132.7748215,Pigeon Peas
28.23416057,49.4421345,5.902103172,186.5008581,Pigeon Peas
30.11812084,34.13307843,5.719889876,157.0858232,Pigeon Peas
33.4126864,35.42910045,4.548202098,139.6702541,Pigeon Peas
24.18553163,46.68746847,6.669529416,177.3377996,Pigeon Peas
26.88630675,41.69617915,4.750929218,94.46748008,Pigeon Peas
31.33170829,57.97429171,4.946263888,161.7820226,Pigeon Peas
33.30711818,67.07780816,5.266227032,108.5090168,Pigeon Peas
23.45379018,46.48714759,7.10959773,150.8712202,Pigeon Peas
34.53823889,39.04468913,5.617008201,168.5948318,Pigeon Peas
19.50112224,34.51086611,5.632353113,197.3752649,Pigeon Peas
28.76794904,37.57792132,4.674941549,91.72084869,Pigeon Peas
30.97758716,32.24914235,7.161797643,180.716828,Pigeon Peas
18.39759147,36.82639309,6.624966131,93.12330644,Pigeon Peas
35.09357419,30.98685456,5.004074624,116.9106908,Pigeon Peas
34.93174223,30.40046769,6.345806011,159.2649827,Pigeon Peas
29.50523036,35.72032498,6.216814453,187.8961851,Pigeon Peas
34.51934775,47.52980027,5.921666758,129.0064612,Pigeon Peas
28.43430726,52.10010827,6.012719118,147.0414824,Pigeon Peas
18.41645629,34.80541039,4.684079249,163.2747473,Pigeon Peas
31.07508973,47.19847683,7.077170002,91.31256412,Pigeon Peas
20.89342749,46.24856523,6.208843215,195.5697875,Pigeon Peas
30.90607799,52.79913039,7.05181629,170.9919828,Pigeon Peas
27.9348279,66.45457122,4.722222454,145.3728801,Pigeon Peas
35.95176642,36.52780776,6.418062652,136.0456753,Pigeon Peas
19.54317155,56.92831399,4.803564468,173.1686574,Pigeon Peas
19.63736208,32.31528909,4.608695247,176.4134092,Pigeon Peas
31.2192752,56.46868874,5.611510977,129.2028653,Pigeon Peas
33.50876355,45.70976142,7.322097972,126.6738117,Pigeon Peas
24.80710166,45.01110015,5.023115055,188.4928637,Pigeon Peas
36.20970524,31.94550613,5.617122801,191.0658531,Pigeon Peas
30.50420876,35.48885969,5.391560418,162.5927723,Pigeon Peas
26.01630259,49.94704718,5.906596905,160.3337447,Pigeon Peas
31.48469278,35.6395615,6.574209678,100.546816,Pigeon Peas
33.15122581,32.45974539,4.807776749,105.0380275,Pigeon Peas
23.50222822,51.29019509,4.760038039,192.3023991,Pigeon Peas
34.87248659,38.83786012,5.180271502,148.2502786,Pigeon Peas
28.09269012,44.93322042,4.895927306,197.1144011,Pigeon Peas
24.54757829,57.3414485,6.436160044,118.3606557,Pigeon Peas
33.64769646,48.41490082,7.066087261,100.4673278,Pigeon Peas
20.5591255,60.54880693,6.655918078,191.0895109,Pigeon Peas
19.95991719,59.33157782,5.982854523,195.787103,Pigeon Peas
28.87667593,62.4901206,5.457871273,182.2688175,Pigeon Peas
36.04353699,43.61444121,4.759490199,159.8938645,Pigeon Peas
23.6734328,47.2879691,7.342409555,141.1250722,Pigeon Peas
25.74679443,40.7192594,4.820788186,100.7791633,Pigeon Peas
31.08564994,66.68832981,6.242052013,175.9303271,Pigeon Peas
18.72987676,61.33186249,5.001038726,139.8710041,Pigeon Peas
29.50304807,63.46513414,5.560224583,189.5208915,Pigeon Peas
20.43517772,39.37252634,4.747352458,137.2279662,Pigeon Peas
36.00415838,56.01334416,7.313517308,134.8596466,Pigeon Peas
31.46846241,35.39454002,5.661826398,174.5723999,Pigeon Peas
36.30049702,56.03021253,4.672437054,101.6073988,Pigeon Peas
29.49096726,67.10604388,6.471862118,153.2504506,Pigeon Peas
30.5753044,34.75591197,5.384762927,177.5764304,Pigeon Peas
24.69487673,59.96669215,5.859813416,91.95792434,Pigeon Peas
23.17409556,36.67847052,6.962386495,162.5931264,Pigeon Peas
19.04380471,33.10695144,6.12166671,155.3705624,Pigeon Peas
29.32379604,45.93248374,6.421748487,165.4113371,Pigeon Peas
34.6455408,54.32342534,4.828936119,180.9009998,Pigeon Peas
21.9989826,56.31006755,6.98571967,136.8274312,Pigeon Peas
22.99774444,60.24218572,4.603563116,159.689339,Pigeon Peas
30.55992394,35.29006485,6.979540061,178.8998611,Pigeon Peas
31.46417866,48.17631461,7.064973419,165.405354,Pigeon Peas
25.95058595,40.58227261,5.16516459,109.1821183,Pigeon Peas
21.01142393,69.69141302,5.111488821,185.2039114,Pigeon Peas
19.25100056,47.70351758,5.374358869,149.063196,Pigeon Peas
19.24462755,50.54495302,5.671419084,180.6465282,Pigeon Peas
22.47253208,62.56532471,5.667419697,96.74706956,Pigeon Peas
36.75087487,58.25799145,6.07938452,124.6028153,Pigeon Peas
29.89286629,66.35375127,6.931924963,198.1403003,Pigeon Peas
29.37735586,44.82294584,6.842744374,172.40168,Pigeon Peas
29.65052947,42.89833235,6.876572503,186.9226052,Pigeon Peas
19.54284889,66.34777265,6.151029296,173.1106982,Pigeon Peas
20.04611791,48.93905624,4.567446499,122.4564203,Pigeon Peas
27.57826922,94.11878202,6.776533055,28.08253201,muskmelon
27.82054812,93.03555162,6.528404378,26.32405487,muskmelon
29.09910406,94.22237826,6.750145572,22.52497327,muskmelon
28.04943594,90.83130708,6.562832807,20.76223014,muskmelon
29.91690582,94.55695552,6.117530021,28.16057247,muskmelon
29.86895762,93.25103208,6.076459669,26.26243014,muskmelon
29.17220859,92.21405224,6.293486295,21.30290472,muskmelon
29.24908541,90.06998135,6.069171847,25.93496537,muskmelon
27.76317235,90.35567642,6.740983646,25.21609113,muskmelon
28.82629037,94.26765349,6.201797639,26.23838511,muskmelon
28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
29.06785065,90.97685539,6.019372459,29.1194739,muskmelon
29.08417927,90.73891887,6.704104127,25.33014238,muskmelon
28.47090661,94.79453182,6.494251024,21.08484101,muskmelon
28.27973674,90.38971208,6.224535449,21.58992507,muskmelon
28.47212559,91.21322065,6.160414414,20.88620369,muskmelon
29.68846716,94.30111601,6.168757984,26.83924845,muskmelon
27.02415146,91.66737633,6.085444691,21.26034986,muskmelon
29.09588297,94.16748386,6.159050816,26.70581328,muskmelon
29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
28.20619412,92.86798698,6.447662945,28.78654515,muskmelon
29.05248036,93.92217834,6.105909623,23.66620626,muskmelon
29.57240298,93.61870344,6.559763394,27.56918621,muskmelon
29.10968327,92.43510994,6.14410903,27.95602304,muskmelon
28.20480805,92.91440379,6.099662369,20.36001144,muskmelon
29.11858526,92.12543021,6.413927319,24.52020164,muskmelon
29.62800691,90.10051615,6.075144116,23.69586761,muskmelon
29.81196601,90.36881284,6.123802502,22.68766503,muskmelon
27.72338349,90.93897939,6.698468621,22.81863447,muskmelon
29.26092798,92.92367701,6.088885814,28.70627683,muskmelon
29.72791119,94.29753295,6.367800632,26.52364146,muskmelon
28.91105641,90.78413842,6.425930938,23.44398467,muskmelon
28.96361426,93.88482153,6.469983276,23.56130173,muskmelon
28.59052369,91.33617236,6.094016338,29.44008034,muskmelon
27.33897716,90.69759008,6.150090899,28.69113835,muskmelon
29.90415889,90.75284363,6.646962425,25.37828397,muskmelon
27.42711692,90.02696201,6.379690748,21.7508774,muskmelon
29.55657523,90.70937262,6.732834334,28.36535596,muskmelon
29.84070774,93.76312893,6.126019932,23.28207838,muskmelon
28.53545677,91.72742702,6.161123579,25.1290048,muskmelon
27.11535046,94.86907886,6.442810053,26.51924782,muskmelon
27.84492803,91.60666594,6.732049075,26.47844429,muskmelon
29.03157242,91.82172592,6.243673725,24.93861254,muskmelon
27.82424457,90.56698742,6.266208727,21.19014526,muskmelon
27.72653142,92.00687531,6.350623739,20.21126747,muskmelon
28.69708334,94.30759855,6.002927293,22.21807088,muskmelon
29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
29.54097171,92.91778307,6.163921248,21.9653077,muskmelon
28.80311922,91.78336933,6.121745389,25.16359891,muskmelon
27.29035669,90.53330091,6.130160473,23.49535234,muskmelon
27.46583649,94.87679041,6.440584681,27.27899847,muskmelon
29.49401389,94.72981338,6.185053234,26.30820876,muskmelon
27.79161808,92.51054946,6.157724816,26.85422624,muskmelon
29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
29.45771748,92.12534736,6.708743843,20.76212031,muskmelon
27.96872279,92.17444796,6.010739645,28.94766949,muskmelon
29.48882958,91.07574233,6.365956658,26.01909355,muskmelon
29.47156259,90.77069618,6.668382766,28.75226067,muskmelon
27.0767265,90.14362622,6.74669542,24.4514648,muskmelon
27.30008597,90.80015308,6.031665834,25.09484511,muskmelon
29.82729394,90.79007335,6.40077205,22.84203589,muskmelon
29.93061247,93.22980899,6.448792689,24.34814338,muskmelon
29.94349168,93.90741192,6.251420275,20.39020503,muskmelon
28.03306461,91.47355778,6.274452811,21.17924769,muskmelon
29.8843055,94.0371147,6.135996372,21.0000988,muskmelon
27.7058373,92.91185695,6.194090172,22.06207161,muskmelon
29.78714005,94.65343534,6.327822962,27.8659442,muskmelon
28.57819995,92.86597437,6.212567211,27.5987178,muskmelon
29.48069921,90.33698678,6.640470863,26.0365768,muskmelon
27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
28.05457761,94.81637388,6.327210469,21.84869328,muskmelon
29.03167341,93.12603235,6.35544263,24.15591199,muskmelon
28.5854649,91.89216849,6.085682344,26.88372572,muskmelon
27.08808014,93.42402083,6.781050373,25.32159689,muskmelon
27.99611732,90.84660317,6.630301421,21.61893763,muskmelon
27.87317436,91.14849627,6.484799661,24.05207925,muskmelon
28.96586565,90.71832938,6.566759102,22.25838137,muskmelon
28.87726019,92.48839665,6.170520518,24.44267592,muskmelon
29.17052093,94.19790371,6.012480351,22.06994464,muskmelon
29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
29.07265321,91.91533173,6.341400922,28.83568362,muskmelon
28.68275966,92.50969311,6.150686364,29.11187663,muskmelon
28.92705913,91.39356832,6.438008153,23.20076686,muskmelon
27.99901833,91.64193051,6.547041903,23.28618248,muskmelon
27.59350075,91.79742953,6.399891457,24.84266123,muskmelon
29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
29.19378695,91.46241065,6.660954816,26.48240255,muskmelon
27.98780984,92.78226196,6.504906979,27.14509034,muskmelon
28.05380704,91.81758779,6.706053225,20.76582087,muskmelon
27.3506296,94.2911951,6.067665498,27.21244021,muskmelon
29.34081108,94.5513539,6.419083092,28.22908103,muskmelon
28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
29.5275305,94.57459443,6.700337732,21.13545688,muskmelon
28.50416396,93.46806467,6.565312653,24.20007242,muskmelon
28.89578588,94.78993038,6.286515359,23.0362503,muskmelon
27.04927452,91.3821731,6.448061578,23.65747461,muskmelon
28.96017885,91.69532178,6.585872508,24.7458198,muskmelon
26.47330219,80.92254421,6.283818329,53.65742581,watermelon
25.18780042,83.44621709,6.818261383,46.87420883,watermelon
25.29954705,81.77527562,6.37620108,57.04147057,watermelon
24.74631269,88.30866319,6.581587932,57.95826144,watermelon
26.58740671,81.32563243,6.932739726,41.87540028,watermelon
24.53442564,88.989272,6.140099215,49.11618732,watermelon
26.0713757,88.7285657,6.467095849,57.79652846,watermelon
25.96534238,89.77076659,6.849471704,59.46338556,watermelon
26.22338015,85.34866045,6.512196212,54.60159289,watermelon
24.41311871,89.81574032,6.039584629,44.07843475,watermelon
26.49195283,80.04678201,6.057697106,57.72799157,watermelon
24.04355803,84.18406764,6.423898762,53.78929956,watermelon
25.5421695,83.31883376,6.936997681,57.57343233,watermelon
26.74550678,83.9195902,6.251286661,40.794305,watermelon
25.7131428,80.22972777,6.190015912,43.08961827,watermelon
25.76484262,84.1726996,6.681606702,44.22066914,watermelon
26.79489868,89.64815231,6.51075991,57.74091817,watermelon
24.9004602,89.73524177,6.770278088,57.44942094,watermelon
26.80750629,88.22874955,6.429788073,58.79889057,watermelon
25.11189154,80.02621335,6.209888345,44.20656987,watermelon
26.2148837,87.6883982,6.419052193,59.65590798,watermelon
24.9103226,86.97190046,6.237861736,49.48575692,watermelon
25.79448878,84.26830701,6.762471629,56.45229202,watermelon
25.26931156,87.55055105,6.612847999,40.12650421,watermelon
25.76402693,87.5931128,6.704688865,46.05122728,watermelon
25.85483596,89.13163965,6.049609892,46.85176955,watermelon
24.33528185,81.44030363,6.762030215,48.32113628,watermelon
25.37601283,80.99313508,6.65398725,57.23028471,watermelon
24.86094646,85.05318563,6.738030547,55.29563514,watermelon
24.71885473,88.94568335,6.095689937,48.45978627,watermelon
24.21495706,84.20576992,6.538006356,48.01138482,watermelon
25.81692236,82.043255,6.377427122,54.82963379,watermelon
24.47018505,84.16390229,6.417011754,57.26773002,watermelon
24.13078816,84.84494575,6.649086972,51.19470197,watermelon
26.1793464,86.52258079,6.25933595,49.43050977,watermelon
26.17668721,86.7295205,6.121168559,53.33484977,watermelon
26.03867719,84.6378378,6.031424482,44.3993381,watermelon
26.53259325,82.39053979,6.835268184,54.30660782,watermelon
26.81938687,87.8274604,6.551750306,46.06193778,watermelon
25.50405534,81.40297428,6.940236218,48.47833278,watermelon
26.20234499,80.38266489,6.87606733,56.47941847,watermelon
25.13735887,89.28272716,6.457216535,43.52897517,watermelon
25.92030221,83.47202566,6.921847888,42.10681516,watermelon
26.6634609,89.98405233,6.881425746,57.40847165,watermelon
24.06731461,81.64075303,6.915717008,51.75212401,watermelon
24.6774157,82.75411437,6.206247494,57.05709413,watermelon
26.11440416,87.64081095,6.29542477,58.48160844,watermelon
26.81530456,87.65694462,6.399669044,55.74073582,watermelon
25.15623099,80.27525115,6.862157042,55.49541453,watermelon
25.2801372,83.15393658,6.224066378,49.29456609,watermelon
26.22005978,80.90127035,6.093814669,49.08553937,watermelon
24.92093261,80.61750795,6.291540278,50.55710813,watermelon
26.21667586,81.01009354,6.32281728,54.65423596,watermelon
26.81383586,87.21986949,6.873283991,51.70497792,watermelon
24.31334971,87.47409052,6.074209622,48.11248366,watermelon
24.29105004,88.04541346,6.49889585,51.26046418,watermelon
24.42998931,86.33904774,6.678805092,48.58241822,watermelon
25.66576039,88.6984228,6.114128685,54.22722466,watermelon
25.07803672,83.46230461,6.405054243,56.39962921,watermelon
24.88910524,85.87059083,6.110142735,51.70699144,watermelon
25.42900869,82.91481799,6.828982708,56.34144589,watermelon
24.37118217,87.1269128,6.451499764,44.63907691,watermelon
26.4930645,88.59143088,6.313512999,46.06382209,watermelon
25.83202912,89.00481725,6.755192025,45.24690619,watermelon
24.41592661,89.39655519,6.623167177,40.32161859,watermelon
24.37190239,81.2514818,6.12532356,44.20899581,watermelon
24.24782473,83.03687902,6.653867608,54.7657624,watermelon
24.64458469,85.49938185,6.343942518,48.31219031,watermelon
24.89681131,86.10782926,6.217300786,53.14626213,watermelon
25.41864024,81.12122989,6.286387658,49.52320689,watermelon
26.26028739,86.14585891,6.7698938,58.97878791,watermelon
24.90123934,87.20772913,6.744966312,46.59207341,watermelon
24.84740848,89.20454622,6.391858432,59.67927244,watermelon
26.98212846,86.70068316,6.770434148,42.91292205,watermelon
26.90435747,86.25426228,6.727468157,59.75980023,watermelon
25.86475496,86.67468041,6.662244646,41.16554802,watermelon
26.70607759,81.14149505,6.944640222,51.51033554,watermelon
26.44019475,80.91934337,6.507110986,47.81847573,watermelon
26.283443,84.42478917,6.520663422,50.78669728,watermelon
26.84366082,83.85039964,6.106500787,40.228644,watermelon
26.03967219,83.9862443,6.277484043,43.87712348,watermelon
24.92994759,85.00802358,6.195142279,48.75859458,watermelon
25.50736962,84.24340241,6.792035575,44.2068997,watermelon
25.4438391,87.9392312,6.472756256,57.51549686,watermelon
26.12588914,86.5507939,6.000975617,40.71210074,watermelon
25.10474753,87.5267616,6.587791262,59.26519444,watermelon
26.27520631,86.63249555,6.956508826,54.38748495,watermelon
26.27061608,83.09194521,6.259086583,46.76837499,watermelon
26.73690828,87.82430156,6.747537642,47.46447019,watermelon
25.04746944,85.5667282,6.932537231,56.72496677,watermelon
24.69368934,85.56967628,6.353107393,48.99390828,watermelon
24.54356968,84.60808277,6.211748957,42.00660251,watermelon
25.89762315,81.96664832,6.277245254,54.49960057,watermelon
26.6333118,84.31756844,6.560443519,56.31866159,watermelon
25.35794749,80.45846265,6.903020221,47.72078245,watermelon
25.28784623,89.63667876,6.765094964,58.28697664,watermelon
26.63838589,84.69546874,6.189213927,48.32428609,watermelon
25.3310446,84.30533791,6.904241707,41.53218699,watermelon
26.89750174,83.89241484,6.463271076,43.97193745,watermelon
26.98603693,89.4138489,6.260838965,58.54876687,watermelon
